,Stadtviertel,Stadtviertel Latitude,Stadtviertel Longitude,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category,Stadteil
3076,Braunsfeld,50.94078637348349,6.89291163925982,ASV Köln,4bcab172b6c49c7454119191,50.934832491397074,6.882403095189402,Gym,Stadion
3077,Braunsfeld,50.94078637348349,6.89291163925982,Art of Fitness,4b2a4a83f964a520f3a624e3,50.944551,6.89765,Gym / Fitness Center,GE Ehrenfeld
3078,Braunsfeld,50.94078637348349,6.89291163925982,Taco Loco,4c3df3500596c928a3998378,50.93791393987735,6.881802771597222,Mexican Restaurant,Alt-Müngersdorf
3080,Braunsfeld,50.94078637348349,6.89291163925982,Rossmann,4bd1650a41b9ef3bf6dffbe5,50.93725776095058,6.89889708628724,Drugstore,Baumeister-Viertel
3081,Braunsfeld,50.94078637348349,6.89291163925982,Aphrodite,4e5e7a7462e12101203f0230,50.93782860325125,6.882305155915292,Greek Restaurant,Braunsfeld
3082,Braunsfeld,50.94078637348349,6.89291163925982,Markt im Stadtwald,590d7ff135dfa7482b1aff22,50.933455,6.900762,Market,Germania Carré
3083,Braunsfeld,50.94078637348349,6.89291163925982,Bäckerei Ecke,4c088d8c6071a5931889dc32,50.93716394755967,6.899252344383912,Bakery,Baumeister-Viertel
3084,Braunsfeld,50.94078637348349,6.89291163925982,Köski Royal,5ae877b51ffed7003961ab7a,50.936881,6.900393,Coffee Shop,Baumeister-Viertel
3085,Braunsfeld,50.94078637348349,6.89291163925982,Lannathai,4d751a4c9a296ea876705ea9,50.93710386615928,6.9015497741568375,Thai Restaurant,Baumeister-Viertel
3086,Braunsfeld,50.94078637348349,6.89291163925982,HIT-Markt,4b190edaf964a52083d723e3,50.9382297286893,6.9013340365290965,Supermarket,GE Braunsfeld
3087,Braunsfeld,50.94078637348349,6.89291163925982,Deutsche Bank,4bfc54e4f14fa5935ed8c9d4,50.93745780232353,6.899803320849401,Bank,Braunsfeld
3089,Braunsfeld,50.94078637348349,6.89291163925982,Lika,5484a5c4498e3a15c84a718a,50.94037245448836,6.889451591314897,Asian Restaurant,Braunsfeld
3090,Braunsfeld,50.94078637348349,6.89291163925982,Braunsfeld - frisch und lecker Essen,52f9134211d2fdacf7b7440d,50.937107311305304,6.897676757630663,Italian Restaurant,Baumeister-Viertel
3091,Braunsfeld,50.94078637348349,6.89291163925982,REWE,4b8e8e4ff964a520812833e3,50.94513882,6.89960184,Supermarket,GE Ehrenfeld
3092,Braunsfeld,50.94078637348349,6.89291163925982,Hair by PACO | Friseur Köln,4da5e1d40c531d352400d720,50.9370571,6.8928697,Salon / Barbershop,Baumeister-Viertel
3094,Braunsfeld,50.94078637348349,6.89291163925982,Morgenstund Vesperfee,52ef81ae498e55bbffdd60bf,50.94410393260172,6.888072933993307,Bakery,GE Eupener Str.
3097,Braunsfeld,50.94078637348349,6.89291163925982,Arizona,52f3d814498e40692600e6d4,50.93780975560398,6.881191462846242,American Restaurant,Alt-Müngersdorf
3100,Braunsfeld,50.94078637348349,6.89291163925982,wolkenschmaus,533a61d0498e41297ba3b353,50.94561915086763,6.897731352986491,Bistro,GE Ehrenfeld
3101,Braunsfeld,50.94078637348349,6.89291163925982,fairytale frozen yogurt,55c0c11d498e4569acc84c8f,50.936928176614146,6.899955868721008,Frozen Yogurt Shop,Baumeister-Viertel
3102,Braunsfeld,50.94078637348349,6.89291163925982,H Karnevalsmuseum,4d2f30ed79dd6ea8209b8fd3,50.94598844234389,6.898120318132176,Bus Stop,GE Ehrenfeld
3103,Braunsfeld,50.94078637348349,6.89291163925982,supasalad,584a9e29a370b93cf57a2868,50.947043,6.897702,Salad Place,GE Ehrenfeld
3104,Braunsfeld,50.94078637348349,6.89291163925982,Europcar,4dfb7c0cb61c6408772f78c1,50.945631761465975,6.901000966317952,Rental Car Location,GE Ehrenfeld
3105,Braunsfeld,50.94078637348349,6.89291163925982,Sportklause Nelles,4c4040e33735be9ab58316a4,50.94708707395446,6.8858342579987015,Fast Food Restaurant,Alt-Müngersdorf
3106,Braunsfeld,50.94078637348349,6.89291163925982,Kieser Training,4b45e304f964a520ba1126e3,50.93848,6.904728,Gym / Fitness Center,GE Braunsfeld
3107,Braunsfeld,50.94078637348349,6.89291163925982,KVB KundenCenter Westforum,4b87712cf964a5206fbf31e3,50.93864251985549,6.906274580280696,Tourist Information Center,GE Braunsfeld
3114,GE Braunsfeld,50.941341583805794,6.905829878209545,Rautenstrauchkanal,502bc9ade4b022e93188241c,50.93336766101314,6.912428140640258,Park,Melaten
3115,GE Braunsfeld,50.941341583805794,6.905829878209545,My Way,4eebb31fbe7be63d1e869e8f,50.936777130288654,6.907797876757186,Pub,Baumeister-Viertel
3127,GE Braunsfeld,50.941341583805794,6.905829878209545,Vulkanhalle,4b058873f964a520f1c622e3,50.9480682379963,6.908591246848287,Arcade,GE Ehrenfeld
3136,GE Braunsfeld,50.941341583805794,6.905829878209545,Barinton,4ca4cf875720b1f7e2403def,50.948693273435865,6.912830948201752,Jazz Club,GE Ehrenfeld
3137,GE Braunsfeld,50.941341583805794,6.905829878209545,Kamps,4c6be5c96af58cfab5508517,50.944941610293874,6.9129827478360975,Bakery,Vogelsanger Str.
3140,GE Braunsfeld,50.941341583805794,6.905829878209545,Lichterfeld,4b844532f964a520982b31e3,50.94841222734612,6.90946257288331,Breakfast Spot,GE Ehrenfeld
3144,GE Braunsfeld,50.941341583805794,6.905829878209545,STARCAR,4d8ee493c1b1721ebc563b46,50.945218712679214,6.90759135566511,Rental Car Location,GE Ehrenfeld
3145,GE Braunsfeld,50.941341583805794,6.905829878209545,Netto Marken-Discount,4ce81ab1678aa093a486e6ea,50.94482407,6.90917735,Supermarket,GE Ehrenfeld
3146,GE Braunsfeld,50.941341583805794,6.905829878209545,Restaurant Olé,4f5a4b7be4b0bd7c85ff9ed5,50.936844141349574,6.907911634639105,Spanish Restaurant,Baumeister-Viertel
3149,GE Braunsfeld,50.941341583805794,6.905829878209545,Il Nido,4bf2b11555c7c9b6cd5e6204,50.94588323814445,6.897935580831881,Italian Restaurant,GE Ehrenfeld
3152,GE Braunsfeld,50.941341583805794,6.905829878209545,eyeo,581cc2ff1094cb3c83ca7c2f,50.948785,6.911162,IT Services,GE Ehrenfeld
3153,GE Braunsfeld,50.941341583805794,6.905829878209545,Fröbelplatz,4f56055be4b0ed29b758a825,50.946053,6.9172773,Plaza,Vogelsanger Str.
3154,GE Braunsfeld,50.941341583805794,6.905829878209545,DAS FUTTERHAUS,4cb03a221168a093d9d82823,50.94856375141899,6.913551200842203,Pet Store,GE Ehrenfeld
3156,Merheimer Heide,50.93969666619809,7.039432584683273,Konditorei Klüppelberg,4c21e36e9085d13a7e6085cc,50.94031188932632,7.030381269828703,Bakery,Höhenberg
3159,Merheimer Heide,50.93969666619809,7.039432584683273,Hotel Servatius,4dc8598552b1cf5c162b96af,50.93489926587969,7.04693105019385,Hotel,Ostheim-Nord
3163,Merheimer Heide,50.93969666619809,7.039432584683273,REWE,4d467e49befe236ae70309e3,50.93099987926393,7.040427532908097,Supermarket,Ostheim-Nord
3164,Merheimer Heide,50.93969666619809,7.039432584683273,Kaufland,4b76ad3bf964a520e3572ee3,50.94198407924761,7.05045597098858,Big Box Store,Siedlung Madaus
3166,Merheimer Heide,50.93969666619809,7.039432584683273,H Höhenberg Frankfurter Straße,4dc420dd2271f270510b3197,50.94180894759387,7.029025334582373,Tram Station,Höhenberg
3169,Merheimer Heide,50.93969666619809,7.039432584683273,Lambada,53d2d4d0498e8910295231ab,50.940204100295944,7.02560835146442,Convenience Store,Höhenberg
3216,Belgisches Viertel,50.93783873555893,6.935745675892013,Oscar im APROPOS,56912780498e90ef2985a56f,50.93735355940092,6.943685993278644,Restaurant,Apostel-Viertel
3217,Belgisches Viertel,50.93783873555893,6.935745675892013,mikoto,583ec82c19b1ad33a488ae04,50.93320395767124,6.939779064336179,Sushi Restaurant,Komponisten-Viertel
3222,Belgisches Viertel,50.93783873555893,6.935745675892013,Hernando Cortéz,4bcc9a2468f976b0e7e96283,50.937829414592116,6.945596899999185,Chocolate Shop,Neumarkt-Viertel
3225,Belgisches Viertel,50.93783873555893,6.935745675892013,Gloria,4b058870f964a52029c622e3,50.93737406585075,6.945062293030745,Theater,Apostel-Viertel
3226,Belgisches Viertel,50.93783873555893,6.935745675892013,marsil bar & hotel,4bd70e8a304fce72621933ab,50.93514971121993,6.943456066856425,Hotel,Mauritius-Viertel
3229,Belgisches Viertel,50.93783873555893,6.935745675892013,Trattoria Pizzeria La Piazzetta,4ca5c9ef97c8a1cd6fb169a5,50.93515514400388,6.942978960563795,Trattoria/Osteria,Mauritius-Viertel
3230,Belgisches Viertel,50.93783873555893,6.935745675892013,Törtchen Törtchen,4fd7061be4b0489d69f61ff0,50.93798760323775,6.945070309569949,Dessert Shop,Apostel-Viertel
3232,Belgisches Viertel,50.93783873555893,6.935745675892013,Bäckerei Balkhausen,4bccb2eb0687ef3bb0bbdfcc,50.93831943599608,6.945198722483507,Bakery,Neumarkt-Viertel
3235,Belgisches Viertel,50.93783873555893,6.935745675892013,Tanica,57645427498e7a5746a35766,50.93293187973706,6.938787886173503,Italian Restaurant,Komponisten-Viertel
3237,Belgisches Viertel,50.93783873555893,6.935745675892013,Mashery - Hummus Kitchen,592c0778029a5545daf45222,50.93117059048177,6.937650702334529,Israeli Restaurant,Rathenau-Viertel
3238,Belgisches Viertel,50.93783873555893,6.935745675892013,Hostel Köln,4bdeeaf3fe0e62b5fe0c0606,50.93507054112485,6.943230628967285,Hostel,Mauritius-Viertel
3240,Belgisches Viertel,50.93783873555893,6.935745675892013,El Gaucho,56856215498e1315b40f52e8,50.931471,6.940231,Steakhouse,Komponisten-Viertel
3241,Belgisches Viertel,50.93783873555893,6.935745675892013,Orlando,4b05886af964a52045c422e3,50.93104367020939,6.939065059473477,Café,Komponisten-Viertel
3242,Belgisches Viertel,50.93783873555893,6.935745675892013,Fotostudio Balsereit,4c3ed38a83a3a5934398ee33,50.93591,6.945064,Photography Studio,Cäcilien-Viertel
3245,Belgisches Viertel,50.93783873555893,6.935745675892013,Wolkenburg,4b058871f964a5205bc622e3,50.932871713618354,6.944973209392857,Event Space,Mauritius-Viertel
3246,Belgisches Viertel,50.93783873555893,6.935745675892013,Meister Gerhard no 008,4ba20b35f964a52001d837e3,50.93037086438425,6.936869833352774,Tapas Restaurant,Rathenau-Viertel
3249,Belgisches Viertel,50.93783873555893,6.935745675892013,Samuel’s Shep,4b183fbef964a5208fcf23e3,50.9306497,6.9374326,Cocktail Bar,Rathenau-Viertel
3250,Belgisches Viertel,50.93783873555893,6.935745675892013,The Coffee Gang,527a92cd11d24296823aaf1d,50.930400820533194,6.9409756406273155,Coffee Shop,Studenten-Viertel
3253,Belgisches Viertel,50.93783873555893,6.935745675892013,Supasalad,4dd27b73fa767fb70793651e,50.93798743871267,6.945923315009845,Salad Place,Neumarkt-Viertel
3255,Belgisches Viertel,50.93783873555893,6.935745675892013,Gustafson's Coffee Bar,4b2a62c0f964a5201aa824e3,50.93086312959621,6.9391515642539305,Coffee Shop,Komponisten-Viertel
3256,Belgisches Viertel,50.93783873555893,6.935745675892013,Seng Heng Asia Supermarkt,4c5adabff346c928d2fb4fca,50.934464286398175,6.94514821100165,Food & Drink Shop,Cäcilien-Viertel
3259,Belgisches Viertel,50.93783873555893,6.935745675892013,Cafe Riese,59e20d354928142abd4fc743,50.936674,6.946755,Café,Cäcilien-Viertel
3260,Belgisches Viertel,50.93783873555893,6.935745675892013,OFF Broadway,4b05886bf964a520b6c422e3,50.92985873658926,6.937550081133002,Indie Movie Theater,Rathenau-Viertel
3262,Belgisches Viertel,50.93783873555893,6.935745675892013,Biergarten Rathenauplatz,4bf96bd35ec320a1882f8ad3,50.93127086446857,6.937010138233194,Beer Garden,Rathenau-Viertel
3263,Belgisches Viertel,50.93783873555893,6.935745675892013,Al Salam,4bfb878c8f32ef3b6a1d05aa,50.930673618461356,6.941128687861134,Middle Eastern Restaurant,Studenten-Viertel
3264,Belgisches Viertel,50.93783873555893,6.935745675892013,Il Bagutta,4bd86d4f0b779c74a41e07a0,50.929980601565426,6.938212705173249,Italian Restaurant,Rathenau-Viertel
3265,Belgisches Viertel,50.93783873555893,6.935745675892013,Bei Oma Kleinmann,4b1173f2f964a520e87c23e3,50.92958171596358,6.938300728797913,Schnitzel Restaurant,Studenten-Viertel
3266,Belgisches Viertel,50.93783873555893,6.935745675892013,Coffee Lounge,4bc075d42a89ef3b7c84f088,50.93776411327912,6.945055116314451,Café,Apostel-Viertel
3268,Belgisches Viertel,50.93783873555893,6.935745675892013,Pfeifen Heinrichs,4ca5f9f5931bb60c84b28ee2,50.93591952231376,6.945171227891284,Smoke Shop,Cäcilien-Viertel
3269,Belgisches Viertel,50.93783873555893,6.935745675892013,Alborz,4fdf9403e4b0a1e6c282807d,50.93110241727173,6.9377304603961525,Middle Eastern Restaurant,Rathenau-Viertel
3270,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Fitness First,4ba4d25ef964a5201eb838e3,50.93663914084407,6.951151192188263,Gym / Fitness Center,Neumarkt-Viertel
3271,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Ortloff,4b9b87c5f964a5205c0d36e3,50.93723015153185,6.94878690084509,Paper / Office Supplies Store,Neumarkt-Viertel
3273,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Motel One Köln-Neumarkt,5b85086cb399f7002cd62250,50.935497715164054,6.951084067092539,Hotel,Cäcilien-Viertel
3274,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Lakshmi,4d91eae49acaa143a55af2f0,50.93411409486455,6.9475286556693465,Indian Restaurant,Cäcilien-Viertel
3278,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Cafe 1980,571747f2498ed13c8bca2537,50.93365734607123,6.945850367768357,Vietnamese Restaurant,Cäcilien-Viertel
3284,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Thiebolds Eck,4c472ffd0f5aa59327157d76,50.93493274972944,6.947739643476,German Restaurant,Cäcilien-Viertel
3285,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Globetrotter,4b2cd152f964a52086c924e3,50.93807623071653,6.948012433318195,Outdoor Supply Store,Neumarkt-Viertel
3288,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Neumarkt,4b6f415df964a52059e72ce3,50.9359015619695,6.948059455415997,Plaza,Cäcilien-Viertel
3289,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Fanshop 1. FC Köln,50b61aeae4b0311a46fdcf49,50.93657886062308,6.953707132973588,Sporting Goods Shop,City
3299,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Peek & Cloppenburg,4b48bd88f964a520f45426e3,50.93592414990489,6.952629089355469,Clothing Store,Neumarkt-Viertel
3300,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Apple Schildergasse,5293acac498e0ffaf5384b4c,50.9365515,6.9558768,Electronics Store,City
3302,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Brave New World,4b45238cf964a520f60526e3,50.93764485684211,6.953775098838944,Toy / Game Store,City
3303,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Metronom,4b06b601f964a520edee22e3,50.93038298801195,6.943511094785877,Pub,Mauritius-Viertel
3313,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Schildergasse,4b058873f964a520cec622e3,50.93645828129057,6.952049732208252,Pedestrian Plaza,Neumarkt-Viertel
3314,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Theater am Dom,4b058870f964a5201ec622e3,50.93858627488551,6.951730724180259,Comedy Club,Neumarkt-Viertel
3315,Cäcilien-Viertel,50.93547987191025,6.947933569790686,LEGO Store,4b6d85e9f964a520227a2ce3,50.93704179806581,6.956563557796076,Toy / Game Store,City
3316,Cäcilien-Viertel,50.93547987191025,6.947933569790686,DINEA Café & Restaurant,500956a9e4b008cd49e37b7e,50.9358959,6.9554011,Café,City
3320,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Eiscafe Colonia,4ba3afa2f964a5204d5438e3,50.93897134006833,6.9505030149545135,Ice Cream Shop,Neumarkt-Viertel
3323,Cäcilien-Viertel,50.93547987191025,6.947933569790686,English Shop,4b058872f964a520a3c622e3,50.93592798918242,6.954414449542475,Grocery Store,City
3324,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Sunnysu,59ac10e5aa6c95709bce7e70,50.938797,6.950874,Frozen Yogurt Shop,Neumarkt-Viertel
3325,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Manufactum,4b89329bf964a5205e2232e3,50.938153600713306,6.954106986522674,Gourmet Shop,City
3329,Cäcilien-Viertel,50.93547987191025,6.947933569790686,VANS Store Köln,51b1da3b498ee0351f6a5895,50.93714269792243,6.956586726354588,Shoe Store,City
3330,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Dorint Hotel am Heumarkt Köln,4b058869f964a52026c422e3,50.93540765903893,6.957728565038355,Hotel,Kapitol-Viertel
3334,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Craftbeer Corner,57fa333d498e66b44a75a041,50.93722182832159,6.958927666244598,Beer Bar,City
3335,Cäcilien-Viertel,50.93547987191025,6.947933569790686,ALDI SÜD,4c2b66bb2219c928917fa448,50.9383522,6.9474307,Supermarket,Neumarkt-Viertel
3340,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Motel One Köln-Waidmarkt,50c5f2ca067dc772ebcc0328,50.93155665228937,6.954513085563923,Hotel,Georgs-Viertel
3342,Cäcilien-Viertel,50.93547987191025,6.947933569790686,A Caravela,4cfa875b20fe3704a2f74df8,50.930324,6.943562,Portuguese Restaurant,Mauritius-Viertel
3343,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Holmes Place,4b4ca891f964a52040b926e3,50.936252086492686,6.957538213927753,Gym / Fitness Center,City
3346,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Garten Eden,4f21362ce4b0bcea10e95f04,50.92999923408919,6.942605103772321,Diner,Mauritius-Viertel
3348,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Lu Vietnamese Cuisine,4e5635e9d22dd2065dc3b33e,50.930555435988246,6.940864575286754,Vietnamese Restaurant,Studenten-Viertel
3349,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Cologne Downtown Hostel,5279032e11d212993aa96317,50.935518555259684,6.9565803794142225,Hostel,City
3350,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Jogisushi,505de8a4e4b06d1d2b4bb628,50.932899255995736,6.95678433541895,Sushi Restaurant,Georgs-Viertel
3351,Cäcilien-Viertel,50.93547987191025,6.947933569790686,DETECON,4f421e75121d9bea6d44363d,50.93437038279851,6.956120770355245,Business Service,Kapitol-Viertel
3353,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Galeria Karstadt Kaufhof,4b058871f964a52082c622e3,50.935937,6.955565,Department Store,City
3360,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Ice Cream United,5b0686feee628b002cba16f7,50.93552,6.96018,Ice Cream Shop,Martins-Viertel
3361,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Wallraf-Richartz-Museum,4b05886ff964a520a4c522e3,50.937424892019685,6.958522869655499,Art Museum,City
3366,Cäcilien-Viertel,50.93547987191025,6.947933569790686,Pastabar Caruso,4bb21f3bf964a520ceba3ce3,50.92844838074322,6.942911851128946,Italian Restaurant,Volksgarten-Viertel
3369,Cäcilien-Viertel,50.93547987191025,6.947933569790686,MakiMaki Sushi Green,58825ec9084be50765b07772,50.930603,6.947333,Sushi Restaurant,Cäcilien-Viertel
3371,Georgs-Viertel,50.93343786087624,6.961756825622231,Mederrano,4c91114357e5b60cde895d1c,50.9347,6.9592543,Mediterranean Restaurant,Kapitol-Viertel
3372,Georgs-Viertel,50.93343786087624,6.961756825622231,Brauhaus zur Malzmühle,4bad3899f964a520d53a3be3,50.93467331189498,6.960514783859253,Brewery,Martins-Viertel
3374,Georgs-Viertel,50.93343786087624,6.961756825622231,Heumarkt,4b05886df964a5204dc522e3,50.93616079114913,6.960461139678955,Plaza,Martins-Viertel
3376,Georgs-Viertel,50.93343786087624,6.961756825622231,Historische Senfmühle - Kölner Senfmuseum,4bed48089868a593c21e5d46,50.93252685519749,6.9628633933018556,Gourmet Shop,Georgs-Viertel
3377,Georgs-Viertel,50.93343786087624,6.961756825622231,Papa Joe's Jazzlokal,4b9e9cb9f964a520bdf336e3,50.93788151408496,6.962241427839143,Jazz Club,Martins-Viertel
3378,Georgs-Viertel,50.93343786087624,6.961756825622231,El Chango,4b633183f964a52095692ae3,50.936599375726374,6.959978105401502,Steakhouse,Martins-Viertel
3379,Georgs-Viertel,50.93343786087624,6.961756825622231,Athens,4dc97edad4c0abe9b63158bb,50.9348803018151,6.9603592796016835,Greek Restaurant,Martins-Viertel
3380,Georgs-Viertel,50.93343786087624,6.961756825622231,La Baia D'oro,4c0530740d0e0f4747f1049a,50.933141,6.959366,Italian Restaurant,Georgs-Viertel
3382,Georgs-Viertel,50.93343786087624,6.961756825622231,Deutzer Rheinufer,4da1a99d540ea1cd95f96bde,50.935176897255666,6.969451904296875,Pedestrian Plaza,Deutz
3383,Georgs-Viertel,50.93343786087624,6.961756825622231,Beirut,4b3517f6f964a520562a25e3,50.93692531018896,6.962338041150421,Lebanese Restaurant,Martins-Viertel
3387,Georgs-Viertel,50.93343786087624,6.961756825622231,Brauhaus Im Roten Ochsen,4c2a2befd1a10f475702f664,50.93466595149872,6.9630383598369265,Brewery,Georgs-Viertel
3388,Georgs-Viertel,50.93343786087624,6.961756825622231,Chocolat Grand Café,4be192ac1a44a5930c059287,50.93195175112798,6.9644001106599775,Café,Rheinauhafen
3389,Georgs-Viertel,50.93343786087624,6.961756825622231,Maritim Hotel Köln,4b07e52ef964a520d50023e3,50.9354728,6.9612077,Hotel,Martins-Viertel
3392,Georgs-Viertel,50.93343786087624,6.961756825622231,Barcelon,4d55ecb9cff7721efe9caff5,50.93542391942206,6.959555133841457,Gay Bar,Martins-Viertel
3393,Georgs-Viertel,50.93343786087624,6.961756825622231,Fischmarkt,4b05886df964a5200ac522e3,50.938363402263114,6.962527371162799,Plaza,Germania Carré
3394,Georgs-Viertel,50.93343786087624,6.961756825622231,Alter Markt,4b05886df964a5204bc522e3,50.93862318375552,6.960069739472394,Plaza,Martins-Viertel
3395,Georgs-Viertel,50.93343786087624,6.961756825622231,Rheingarten,4c0a93d4bbc676b06f124ad5,50.93824346544839,6.962875024765755,Park,Germania Carré
3397,Georgs-Viertel,50.93343786087624,6.961756825622231,Servus Colonia Alpina,55c4d339498e74d99351eb1f,50.93742315319849,6.959806138223603,Bavarian Restaurant,Martins-Viertel
3401,Georgs-Viertel,50.93343786087624,6.961756825622231,Restaurant Heumarkt,4d5fc6a5865a224bbdb0a285,50.93622809683923,6.96014151701615,German Restaurant,Martins-Viertel
3402,Georgs-Viertel,50.93343786087624,6.961756825622231,Rheinboulevard,55a3929a498ebf3dc53bf54f,50.93858638825626,6.96838911741181,Scenic Lookout,Deutz
3403,Georgs-Viertel,50.93343786087624,6.961756825622231,Schokoladenmuseum,4b058873f964a52002c722e3,50.93189697054183,6.964233315151835,Museum,Rheinauhafen
3406,Georgs-Viertel,50.93343786087624,6.961756825622231,Die Veedels-Bäckerei,4eec59bfe5faa560efe2bb4c,50.93279090962784,6.960439271468723,Bakery,Georgs-Viertel
3407,Georgs-Viertel,50.93343786087624,6.961756825622231,Gilden im Zims,4b181aebf964a520fbcc23e3,50.937241,6.960086,Brewery,Martins-Viertel
3410,Georgs-Viertel,50.93343786087624,6.961756825622231,Weinhaus Brungs,4c6c3a3899b9236a8bfce1c9,50.93751791696668,6.9592243479842395,Wine Bar,City
3411,Georgs-Viertel,50.93343786087624,6.961756825622231,El Chango,4b05886ff964a520c3c522e3,50.936686700456086,6.956839837522296,Chinese Restaurant,City
3412,Georgs-Viertel,50.93343786087624,6.961756825622231,bayleaf,57e1924e38fade9d5daf5063,50.927586590834274,6.965582676428771,Modern European Restaurant,Rheinauhafen
3415,Georgs-Viertel,50.93343786087624,6.961756825622231,Delirium Café Köln,5b9acda9112c6c002cb6795f,50.937462831350395,6.961468401573823,Pub,Martins-Viertel
3416,Georgs-Viertel,50.93343786087624,6.961756825622231,Rheinau,4c3f6b5bda3dc9284adbc5b9,50.92697440074347,6.961394169228279,Restaurant,Severins-Viertel
3419,Georgs-Viertel,50.93343786087624,6.961756825622231,Poncho's,4b058870f964a52006c622e3,50.937706995983405,6.961779644671929,South American Restaurant,Martins-Viertel
3423,Georgs-Viertel,50.93343786087624,6.961756825622231,Via Sistina An Farina,514b5e14e4b067fa95cfb69a,50.938027777179556,6.9578194124977255,Italian Restaurant,City
3426,Georgs-Viertel,50.93343786087624,6.961756825622231,Rheinauhalbinsel,4f096843e4b0671f28a0bf98,50.92984944565957,6.965607997433705,Dog Run,Germania Carré
3427,Georgs-Viertel,50.93343786087624,6.961756825622231,Rosendorn,4c1667737f7f2d7f14efe368,50.93779826873342,6.96111987375408,Tapas Restaurant,Martins-Viertel
3428,Georgs-Viertel,50.93343786087624,6.961756825622231,Toro Negro,4c8faacfd2aea0938582d869,50.93786832472582,6.961206367579466,Steakhouse,Martins-Viertel
3430,Georgs-Viertel,50.93343786087624,6.961756825622231,Villa Mathilde,4e3d43acc65b4ec275df9b6d,50.9357145001145,6.97447081072782,Café,Deutz
3432,Georgs-Viertel,50.93343786087624,6.961756825622231,ZARA,4db18e12a86e63d2116d73d2,50.93863253932667,6.956368285764544,Clothing Store,City
3433,Georgs-Viertel,50.93343786087624,6.961756825622231,Hard Rock Cafe Köln,4b05886bf964a520bcc422e3,50.936113472541834,6.957789536015866,Theme Restaurant,City
3438,Georgs-Viertel,50.93343786087624,6.961756825622231,Herings im Martinswinkel,4b9499a5f964a520657e34e3,50.93838686223171,6.9624274852935235,Seafood Restaurant,Martins-Viertel
3439,Georgs-Viertel,50.93343786087624,6.961756825622231,Toscanini,4b464b72f964a520cf1c26e3,50.925644,6.957099,Italian Restaurant,Severins-Viertel
3440,Georgs-Viertel,50.93343786087624,6.961756825622231,ODEON-Lichtspieltheater,4b058871f964a5204ec622e3,50.92529935963854,6.958306283146365,Movie Theater,Severins-Viertel
3441,Georgs-Viertel,50.93343786087624,6.961756825622231,Brauerei zum Pfaffen,4b86d0bef964a520389f31e3,50.9374121400252,6.960996808792064,Brewery,Martins-Viertel
3443,Georgs-Viertel,50.93343786087624,6.961756825622231,Haus Müller,4b966947f964a520cfca34e3,50.924794771048774,6.95948982747994,German Restaurant,Severins-Viertel
3449,Georgs-Viertel,50.93343786087624,6.961756825622231,Deutsches Sport & Olympia Museum,4baf1998f964a52033eb3be3,50.93115613046854,6.9647431355789235,History Museum,Rheinauhafen
3451,Georgs-Viertel,50.93343786087624,6.961756825622231,Fisch Feinkost Hembsch,4e9ea5dad22d38ff2b766fea,50.925338,6.95848,Seafood Restaurant,Severins-Viertel
3454,Georgs-Viertel,50.93343786087624,6.961756825622231,Eiscafé Toto,4b2e608ef964a52017df24e3,50.93693842700183,6.957586024157989,Ice Cream Shop,City
3455,Georgs-Viertel,50.93343786087624,6.961756825622231,MS Bagatelle,5ae4b2f695d986002c174c00,50.925479,6.965773,Restaurant,Rheinauhafen
3456,Georgs-Viertel,50.93343786087624,6.961756825622231,Saint Louis,525829d711d2296f455edab5,50.93685548663308,6.974741459347724,Bistro,Deutz
3457,Georgs-Viertel,50.93343786087624,6.961756825622231,Sion Sommerkino,51e6d7af498ea73b69ece7d9,50.92594299497825,6.9654257138243745,Movie Theater,Rheinauhafen
3462,Georgs-Viertel,50.93343786087624,6.961756825622231,Glashaus Restaurant,4ce95308fe90a35d14d4470e,50.94044112160866,6.969174806602777,Restaurant,Deutz
