,Stadtteil,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category,Correct Stadtteil?
6307,Lindenthal,Bahnübergang Dürener Straße,50f3d958e4b0f797f4d48eb5,50.924572664952805,6.888506422054982,Intersection,True
6320,Humboldt/Gremberg,Kreuz Köln-Gremberg (14) (1),4c88892c4f23952135fc44ee,50.916753,7.027483,Intersection,True
6321,Gremberghoven,Schranke Gremberghoven,5320e270498e0e038dca157f,50.912963,7.021373,Intersection,True
6353,Zollstock,Vorgebirgspark,4b05886df964a52027c522e3,50.910483,6.950602,Park,True
6359,Raderberg,Mare Atlantico,4e58c63c8877c8a76ddbb1eb,50.91135500876137,6.959895318321609,Deli / Bodega,True
6377,Bayenthal,Rheinufer Köln/Südkai,4db2cc1d6a23c31a02f2b52a,50.91390833409229,6.9728943916562,Waterfront,True
6394,Bayenthal,H Schönhauser Straße,4e26cd26628436bf4d6a5d92,50.91424818394109,6.971949078732199,Tram Station,True
6398,Westhoven,Sportspark Cologne,4f37a1e5e4b0571dc7a8e417,50.907756157950544,7.004887096786246,Soccer Field,True
6403,Poll,Cafe  Bussbach,527e1e3d11d2ac6c19a4e48f,50.916242839029806,6.991091953411005,Café,True
6404,Poll,Eiscafe Rialto,4c5d99e32815c928f33fb567,50.91618858211511,6.990670952085347,Ice Cream Shop,True
6418,Marienburg,Ristorante Tullio,4d7bd07c79c4b1f7e467eff2,50.90320757882081,6.980916475774934,Italian Restaurant,True
6421,Marienburg,Rheinufer Marienburg,5093eb86e4b000bd1f7b830b,50.90213421617185,6.982970237731934,Pedestrian Plaza,True
6422,Poll,Poller Fischerhaus,4db16ab70437a93f7f878617,50.902339,6.991749,Seafood Restaurant,True
6424,Marienburg,H Heinrich-Lübke-Ufer,4d8c7337ac798cfa5c7f2be4,50.899789066290985,6.984947423216656,Tram Station,True
6426,Marienburg,H Bayenthalgürtel,4d779a3a9ee9a35dd527b5f8,50.90693660829382,6.9774662955873055,Tram Station,True
6427,Marienburg,Rhein Roxy,4c49efa75609c9b60254fb8e,50.89933016154186,6.986891760161467,Nightclub,True
6429,Poll,Campingplatz - Stadt Köln,4c40c541ce54e21e020d0a1a,50.90283601448965,6.990633689358639,Campground,True
6430,Marienburg,Yachtschule Germania,4b058873f964a52007c722e3,50.90107634934154,6.983927771137875,Harbor / Marina,True
6432,Bayenthal,Rheinpromenade Bayenthal,51ea920f498e98386fff6568,50.91054245942779,6.974923610687256,Pedestrian Plaza,True
6434,Gremberghoven,Host Europe GmbH,4bc819b58b7c9c749ba137cf,50.91082285617181,7.059165275596538,IT Services,True
6435,Eil,Nirvana Restaurant & Cafe,557b57e4498e9ec20069b12a,50.90471558,7.06345782,Turkish Restaurant,True
6436,Eil,Möbel Hausmann,4f6afeede4b08d2f3e62cedb,50.90852,7.071003,Furniture / Home Store,True
6437,Gremberghoven,Ektra Tank Gremberghoven,4cb698d3eec4199c500e2b6b,50.91111461220584,7.052944385208508,Gas Station,True
6438,Gremberghoven,RT1.TV Mediagroup,4fe983c3e4b0c55bde8f2257,50.91275985583663,7.068323872736462,Camera Store,True
6439,Gremberghoven,A.T.U Köln - Gremberghoven,4e55f30ed164a0684c58be51,50.911754,7.056019,Automotive Shop,True
6440,Eil,Dreieck Porz (33) (3),4babc028f964a5203ec63ae3,50.9063351450399,7.069290035422201,Intersection,True
6441,Gremberghoven,Cologne Truck Wash,4cdcec0f4006a143b01ce2b2,50.90864781274581,7.054290252875802,Laundromat,True
6442,Gremberghoven,SIXT,5033f8157e279f8eabb82e83,50.90995729317734,7.053370177745819,Rental Car Location,True
6443,Gremberghoven,Restaurant Fernandes,535fb743498e5afb9c5d4c61,50.90855354067872,7.053008079528808,Restaurant,True
6444,Gremberghoven,LHD-Shop,4e48fa7d183849317e97ad1f,50.91465598363049,7.0523428253790925,Men's Store,True
6445,Gremberghoven,H Frankfurter Straße S-Bahn,5b6be8c2e97dfb002c6ddd08,50.915583,7.052917,Bus Stop,True
6446,Gremberghoven,Okidoki-Kinderland,4badda9cf964a520916d3be3,50.915149626044986,7.059560383910595,Theme Park,True
6447,Gremberghoven,Kienbaum Consultants International,581b34d049e90007ea128ce6,50.9138170602571,7.050479921270816,Business Service,True
6448,Finkenberg,Sportplatz Prometheus Porz,50967239e4b0baf4e21555b1,50.90331228889043,7.061045497275554,Soccer Field,True
6449,Gremberghoven,S Köln Frankfurter Straße,4bd516b0637ba5933602f670,50.91530530569647,7.051620423265539,Train Station,True
6450,Gremberghoven,McDonald's,4b0d56dff964a5209c4623e3,50.911703284565824,7.053369589547637,Fast Food Restaurant,True
6453,Bayenthal,TEMMA,4b3f695ff964a52080a625e3,50.911633244453874,6.963950247555786,Organic Grocery,True
6459,Raderberg,Weinhaus Sued,4efdbf12e300fdc046da211d,50.91017109739219,6.955593739448362,Wine Shop,True
6462,Bayenthal,Il Gelato di Ferigo,4b9234c2f964a52049ec33e3,50.91171519892144,6.968463594175847,Ice Cream Shop,True
6487,Zollstock,Lord of the Grillz,59b7d292eacf4567b7b2b5b0,50.91371,6.946233,Burger Joint,True
6493,Bayenthal,Ban Thai,4c8d0ccdf0ce236a7a791def,50.90728275830888,6.963616435599678,Thai Restaurant,True
6496,Zollstock,Schmitz & Nittenwilm,50a53a6fe4b000020d97463a,50.904995279734905,6.95021804534901,Bakery,True
6500,Bayenthal,L'Imprimerie,4b16acfef964a520debb23e3,50.90774568248868,6.966163185302737,French Restaurant,True
6503,Bayenthal,Fitness First,4b583325f964a520c14d28e3,50.90810365441439,6.963768303394318,Gym / Fitness Center,True
6504,Neustadt/Süd,Cafe Dialog,4b05886ff964a520bbc522e3,50.920463,6.962118,Greek Restaurant,True
6506,Neustadt/Süd,Comedia Wagenhalle,4b090979f964a520ff1323e3,50.92069313844793,6.955119764871215,German Restaurant,True
6508,Altstadt/Süd,Lelezar,4d4592121b62b1f7ad77fee2,50.92153186449759,6.959658951862389,Turkish Restaurant,True
6509,Bayenthal,l'ambiente - Massimo,4b73f79ff964a520ebc12de3,50.9113147286341,6.96850578264917,Italian Restaurant,True
6511,Altstadt/Süd,CHi.NOO's,528e557911d2a05179a86cf3,50.92140710097528,6.959510703546548,Asian Restaurant,True
6512,Bayenthal,Mauel 1883,5402f16a498e5bf523f7e39d,50.909736,6.969636,Bakery,True
6513,Raderberg,Estilo Argentino Köln Süd,4ca58d1cf47ea143423f5821,50.91109346526815,6.9608362348877,Gourmet Shop,True
6514,Raderberg,Kumkapi,5186b4a4498e67377267a64e,50.91111579079394,6.957917849921685,Hookah Bar,True
6516,Zollstock,Rossmann,52f62b16498e96e29d8cd33d,50.913211,6.946173,Drugstore,True
6518,Neustadt/Süd,Peperino,4b895d2ef964a5201d2f32e3,50.92101982868223,6.959040409424547,Italian Restaurant,True
6519,Neustadt/Süd,Oxin,4c6d823410faa1436d16ee68,50.920583456699084,6.961861606275305,Middle Eastern Restaurant,True
6520,Neustadt/Süd,La Plata Patata,4bd4832429eb9c743aba91e1,50.92062551329537,6.961480989728689,Spanish Restaurant,True
6521,Neustadt/Süd,La Guitarra,4c5ef97f2815c928d3fab867,50.92071919821404,6.962038866044678,Tapas Restaurant,True
6526,Neustadt/Süd,Caña,4dc6f8cb887717c88049d0d5,50.92055789675885,6.957718492735823,Spanish Restaurant,True
6527,Neustadt/Süd,YOGOÛT,4f510eaae4b07af68e4520e5,50.92063805344965,6.959784634618664,Frozen Yogurt Shop,True
6528,Zollstock,Pizza Corleone,4b82d07df964a520cbe630e3,50.90792434026269,6.945313083385851,Pizza Place,True
6529,Neustadt/Süd,Calypso,56817ad9498e196ae8df242d,50.920736,6.957349,Greek Restaurant,True
6530,Neustadt/Süd,L'apparte,4c04b0d60d0e0f47f54d049a,50.920393,6.9561053,French Restaurant,True
6532,Neustadt/Süd,Hammond Bar,4b340c50f964a5205c2425e3,50.92093062672113,6.954410119950386,Bar,True
6534,Altstadt/Süd,Merzenich,4bdc192f3904a59345d54c9e,50.92137178063673,6.959924697875976,Bakery,True
6535,Neustadt/Süd,Filos,4bb617c946d4a59316abc5c0,50.92035942320236,6.9556461983826114,Greek Restaurant,True
6536,Altstadt/Süd,Telekom Shop,4e133d992fb6744af78f0970,50.92170318170441,6.95906102657318,Mobile Phone Shop,True
6540,Bayenthal,Asia Markt Wing On Hong,4bc053fef8219c74b26fb110,50.91085881911899,6.962384427407314,Supermarket,True
6542,Bayenthal,McFIT,4bdf8d196198c9b6f9c317ff,50.91212710681669,6.962679326534271,Gym / Fitness Center,True
6543,Neustadt/Süd,Blickwinkel,512bbc5ce4b0701b42940da7,50.920937774091065,6.961957895284328,Italian Restaurant,True
6544,Bayenthal,Lidl,4ecfc7ac722e01c581906613,50.90949939999999,6.9640002,Supermarket,True
6545,Raderberg,Lidl,4fc8fceee4b0476c7a6f6a56,50.904559,6.9570614,Supermarket,True
6546,Altstadt/Süd,SUBWAY,4d35305c306160fccdcb6b88,50.9213729,6.9591718,Sandwich Place,True
6547,Neustadt/Süd,Rim Khong Thai-Imbiss,4d58177fe319a1cde5470c34,50.92061725170392,6.957635290939603,Thai Restaurant,True
6548,Raderberg,Brauhaus am Kloster,4b0c1cfbf964a5201a3723e3,50.905951183695,6.9584858064834,Brewery,True
6550,Neustadt/Süd,Coffee Fellows,5c0a272cf1fdaf002c0a7a6c,50.92126,6.9591365,Coffee Shop,True
6551,Zollstock,Höninger,4b3a4a28f964a520e46325e3,50.91303844585692,6.94080690118825,Restaurant,True
6552,Zollstock,Zollhof,536fcbeb498ee34885285134,50.91305047305281,6.941514015197754,Modern European Restaurant,True
6553,Zollstock,Haweli,55b0e1d8498ee9a4dbd7cb71,50.91481767053602,6.941213607788086,Indian Restaurant,True
6556,Zollstock,Star Grill,4dbea310a86e0e98a21552a1,50.911300013028345,6.941382146671602,Eastern European Restaurant,True
6557,Zollstock,Papa Pizza,4bfe460d4cf820a1819cedf4,50.91562082066354,6.941093673630019,Italian Restaurant,True
6559,Zollstock,dm-drogerie markt,4bf23ac87077952151ad3e7c,50.91222523938443,6.940628574170432,Drugstore,True
6563,Zollstock,Südstadion,4d80aad486efba7a851c330d,50.91722568616636,6.943638324737549,Stadium,True
6564,Sülz,dm-drogerie markt,4d2865693c79548173b6cd9b,50.915033,6.934976,Drugstore,True
6570,Zollstock,Yummy Town,4eaa8da49adfbd5e5d21df51,50.90875233763661,6.941282226188949,Chinese Restaurant,True
6572,Zollstock,Deutsche Bank,4b6a9670f964a52071d92be3,50.9120394342974,6.941177422701799,ATM,True
6573,Zollstock,China Imbiss Wei Wei,4d3c5ba76b3d236a6f4f6064,50.910982620441445,6.940936881938255,Chinese Restaurant,True
6576,Zollstock,Lidl,4f311937e4b08cb90ba3d27a,50.91402878157792,6.941519379615784,Supermarket,True
6578,Zollstock,H Gottesweg,4b580883f964a520394928e3,50.9099685029628,6.941439894713037,Tram Station,True
6580,Zollstock,Mensa HMKW,5283349011d2a1fdf0cfa208,50.91409217416182,6.943137531879012,Restaurant,True
6583,Zollstock,Café De Kok,5bba1c2de7a237002cb7c618,50.911347,6.942486,Café,True
6584,Zollstock,DEE NA Thai Massage & Wellness,51a3a0b68bbddb3aca715c34,50.91071834611135,6.941986083984375,Spa,True
6585,Zollstock,burger hof,55927571498ef8ec6d25d291,50.91080856323242,6.941026210784912,Burger Joint,True
6586,Neustadt/Süd,Spielplatz Volksgarten,4bdbe776c79cc9288dc784e9,50.9213941731857,6.948329925746079,Playground,True
6587,Zollstock,Spielplatz Vorgebirgspark,4bcaff2768f976b055386083,50.90688346453677,6.951607649032381,Playground,True
6588,Neustadt/Süd,Bahnhof Salon,4d0a5f8f4abf721ea17dc85e,50.92211828602569,6.941755192619297,Bar,True
6615,Bayenthal,Eule,4ccd5459aa25a35d7b771a0f,50.910150506724726,6.971441462770897,German Restaurant,True
6643,Bayenthal,Alnatura,4f8bbf0be4b029818c55c702,50.9077713768115,6.971143705473452,Organic Grocery,True
6670,Altstadt/Süd,Haifischclub,4bc831e92f94d13a102d137f,50.92274784419315,6.95988257937624,Cocktail Bar,True
6677,Altstadt/Süd,Chlodwig Eck,4bae9dedf964a52032c73be3,50.92251347264124,6.961644983807895,Bar,True
6680,Altstadt/Süd,"FRÜH ""Em Veedel""",4b05886af964a5205ec422e3,50.92201429076268,6.959672570228577,Rhenisch Restaurant,True
6696,Gremberghoven,S Köln Airport-Businesspark,4c16398a7f7f2d7ffa98e368,50.91033849768098,7.04461544752121,Light Rail Station,True
6700,Gremberghoven,TNT Express,4e17426c2271b0e971f059b2,50.91618481858232,7.039487222109528,Business Service,True
6701,Gremberghoven,Fitnessland The Health & Lifestyleclub,5325e90f498ebd622a1865a1,50.90941302580664,7.057639660132586,Athletics & Sports,True
6712,Raderthal,Kombibad Zollstock,4f82b1abe4b0fc8b1a910451,50.90444764364428,6.948857069213629,Water Park,True
6717,Klettenberg,Wochenmarkt Klettenberg,4bc045c7b492d13a3211a460,50.91089879966603,6.926879973645134,Farmers Market,True
6726,Zollstock,Sankt Petersburg - Restaurant & Café,50519e14e4b04fcf95b63072,50.90202326066752,6.9434965867318565,Eastern European Restaurant,True
6729,Zollstock,arthotel,525d70da11d2217192e3d7cb,50.90447731571063,6.934242315684014,Hotel,True
6741,Zollstock,ALDI SÜD,4b61df6ff964a5205e282ae3,50.90673150109188,6.933760225298556,Supermarket,True
6744,Westhoven,Gastwerk im Engelshof,4d9f3327925f236a2aca4944,50.90016396864551,7.020864486694335,German Restaurant,True
6745,Westhoven,H Westhoven Kölner Straße,4c4db381ea24c9b690778214,50.90634475868981,7.015432260776089,Tram Station,True
6747,Westhoven,H Westhoven Berliner Straße,4f86d9ede4b027051134734b,50.90148097003327,7.025081306892855,Tram Station,True
6757,Marienburg,Höhn's Biergarten,518bc913498ea2467b65a02a,50.90334209956069,6.965012933326424,German Restaurant,True
6772,Marienburg,Reef & Beef Köln,589625f67b43b42ecd3f6fcd,50.904237159372784,6.964001655578613,Steakhouse,True
6785,Zollstock,Hundefreilauffläche 15 Vorgebirgspark Zollstock,4e3cc9341838cb1b82e82a85,50.91083,6.949158,Dog Run,True
6786,Marienburg,Sendepause,4b470fd1f964a520f52a26e3,50.90359726531639,6.96069557872699,Restaurant,True
6787,Zollstock,Zollstock Arkaden,4e1467d752b1695f992ea3e2,50.91254024373736,6.947939192082856,Shopping Mall,True
6788,Raderthal,Kreuzung Zollstockgürtel / Vorgebirgstraße,4d7f2c10e7e1721ea429ed0b,50.90447198075715,6.946625187700792,Intersection,True
6789,Bayenthal,Feinkost Seemann,4dbfa16043a147cd6ec5b690,50.90893866865767,6.969906667089494,Deli / Bodega,True
6790,Zollstock,Schmitz & Nittenwilm,4d7f534bdd4a6ea800277825,50.91459262046401,6.946999679514727,Bakery,True
6791,Zollstock,Apotheke in den Arkaden,4e56317aa809ca773dfc9d1e,50.91459382995024,6.946972620079854,Pharmacy,True
6792,Zollstock,ALDI SÜD,4e3ae1c863658fc7c7a3faeb,50.91306682840577,6.945180775729307,Supermarket,True
6793,Zollstock,Rosenzweig Park,5911a4258173cb691ac9d333,50.90912,6.943325,Park,True
6794,Bayenthal,JP Cut & Color Haircompany,4caf2d0bef1b3704ba303000,50.90907113621604,6.970464594709537,Cosmetics Shop,True
6795,Zollstock,Mrs. Sporty,5783d4d5498e010cb10884ba,50.91306913215986,6.944503819096725,Gym / Fitness Center,True
6796,Junkersdorf,Schlau Handwerkermarkt Köln,5a0ab5ff805e3f5d48d0e37e,50.9158447,6.8617328,Construction & Landscaping,True
6798,Junkersdorf,Toyota Collection,5bb60ac9efa82a002ca2ee43,50.91718036783895,6.865686893725069,Museum,True
6799,Junkersdorf,Ibis Budget Köln Marsdorf,4fe5a7e2e4b0756d128b1d1e,50.91539257419473,6.857596551156791,Hotel,True
6800,Eil,Fressnapf,50897ce6e4b017344babc628,50.90219514141959,7.070058799010615,Pet Store,True
6801,Eil,DRIVE IN Autokino Köln-Porz,4b058871f964a52038c622e3,50.90084060308083,7.073392868041992,Movie Theater,True
6803,Eil,Lidl,4b9811faf964a520472a35e3,50.90006078103003,7.075923532247543,Supermarket,True
6804,Eil,Imperial Steakhaus & Tapas Bar,4c08de59340720a1aebc8393,50.8968168872767,7.078571842667196,Steakhouse,True
6805,Eil,Kamps,519331c2498efcdb3de7af65,50.90245267742324,7.072552280185787,Bakery,True
6808,Eil,real drive,4e5f999b7d8bc73f9f36b547,50.90214010400953,7.070145027023479,Food Service,True
6809,Finkenberg,Kaiserpalast,5220ca9311d26b37c3940f31,50.89751945556199,7.0664084463232655,Asian Restaurant,True
6811,Finkenberg,Centerfit24,526fa64a498eaaaff37402dc,50.897075293338986,7.065990934366336,Gym,True
6812,Finkenberg,H Theodor-Heuss-Straße,4e8c811ae5fa774802ed17f5,50.89699092798261,7.065132118510588,Bus Stop,True
6815,Eil,ALDI SÜD,51324137e4b0ca4ec8c8e87b,50.895861032721584,7.072877018976669,Supermarket,True
6816,Gremberghoven,Packstation 132,4cae021d2a55224b35397369,50.903793151526,7.058212906122208,Shipping Store,True
6817,Eil,Airport BusinessHotel Köln,4bd0f9a620cd996015992e9e,50.89678902313895,7.078318138127965,Hotel,True
6819,Finkenberg,eistein kaffee,4fcb7dcee4b0e33fd4d1eaad,50.89442259045089,7.064318942007977,Café,True
6830,Bayenthal,dm-drogerie markt,51b349a6498ebbd7240810c6,50.908042,6.971432,Drugstore,True
6834,Marienburg,Osteria da Paolo,4b4a1edff964a520567b26e3,50.89936156909706,6.965925072269644,Trattoria/Osteria,True
6845,Bayenthal,Delal (Bayenthaler Grill & Pizzeria),4b8fa385f964a5201d5b33e3,50.910331,6.962923,Middle Eastern Restaurant,True
6846,Bayenthal,St. Antonius Apotheke,532089ed498eaeeccc6edb81,50.911928,6.964556,Pharmacy,True
6847,Raderberg,H Mannsfeld,4ee6f89d823180a98db2e769,50.90939691939684,6.961617394114203,Bus Stop,True
6848,Bayenthal,PRI & PRI Kita,4ec246ee29c25ce5a311f2c8,50.911418,6.963438,Nursery School,True
6851,Raderberg,H Rheinsteinstraße,4b84eca5f964a520ae4731e3,50.90634323219347,6.959207856621979,Bus Stop,True
6853,Raderberg,Agora,5736190e498e182f1f5260a9,50.911220683151306,6.9609652089491325,Mediterranean Restaurant,True
6854,Marienburg,Ristorante L'Assaggio,508adf2de4b09898c6fe5d51,50.898682,6.966378,Italian Restaurant,True
6858,Zollstock,Eiscafe Van Der Put,4bc9c3d8cc8cd13a3a14bccf,50.90114543558277,6.944274919045334,Ice Cream Shop,True
6871,Raderthal,Haus Schäffer,500fd92ce4b003da889b2c02,50.90092179855231,6.945462226867676,German Restaurant,True
6876,Zollstock,H Zollstock Südfriedhof,4b4f92bff964a520fb0b27e3,50.900968242696216,6.944645422886964,Tram Station,True
6881,Raderthal,Happy-Happi,4f0ed157e4b0e190accfcb54,50.90040245092085,6.950645233936033,Greek Restaurant,True
6887,Raderberg,Topkapı,554e9b82498e2bb20963370c,50.91294570250716,6.955839309476588,Turkish Restaurant,True
6888,Raderthal,star Tankstelle,5354f6b211d28b2a8cd84238,50.89825,6.95191,Gas Station,True
6890,Zollstock,Mythos,4dc92421ae60385d1114dfe4,50.912458,6.940733,Greek Restaurant,True
6894,Zollstock,MahlZeit,4ca5c2e614c3370418a6b83b,50.905908,6.935453,German Restaurant,True
6922,Zollstock,SweatnDance,55260fc5498ec5ecc5011ea1,50.91317373095231,6.937024656504023,Athletics & Sports,True
6924,Zollstock,Schmitz & Nittenwilm,4d2315c62eb1f04d482c05c2,50.915386754825214,6.93752191751499,Bakery,True
6925,Sülz,Jacques’ Wein-Depot,4e8201a06c25512112be20bc,50.9148137,6.9348309,Wine Shop,True
6930,Ensen,H Gilgaustraße,4f86da2ee4b0dc6fc4e55fe8,50.89951089838884,7.031638757851626,Tram Station,True
6939,Gremberghoven,Rangierbahnhof Köln-Gremberg,4df14f101f6e818dadf75577,50.89996006641399,7.052128645935205,Train Station,True
6940,Gremberghoven,S Köln Steinstraße,4b9813eaf964a520b82a35e3,50.89594039383668,7.057837734979739,Light Rail Station,True
6944,Ensen,H Ensen Kloster,4b981386f964a5209f2a35e3,50.89723802908086,7.047129401232457,Tram Station,True
6950,Finkenberg,Kaiser Palast,4d2ef0b1940137040457eada,50.8973597451612,7.066217134354864,Chinese Restaurant,True
6953,Ensen,Shell,502a87f6e4b0b266b92b0869,50.89780858,7.0361186,Gas Station,True
6955,Ensen,Carglass GmbH Köln (Porz),4fbb9fabe4b07984a8b727f1,50.897893788281245,7.033965066075325,Automotive Shop,True
6958,Ensen,Rheinufer Köln-Ensen,50a38601e4b069499fc1f89d,50.89614247827619,7.035675330892182,River,True
6959,Ensen,Klostercafé,56bb4466498e874c714f114f,50.89724,7.042900000000032,Restaurant,True
6960,Ensen,Alexianer Krankenhaus Köln,56bb44cc498e493680ce4cbf,50.897689,7.043343,Health & Beauty Service,True
6972,Eil,Trendis | Restaurant,4f00a5a3b6346feaed8fa85f,50.892593125019374,7.072734399634193,Restaurant,True
6976,Porz,REWE,4e6b9b5eae60950955ff9322,50.89129072853603,7.069074683799613,Supermarket,True
6977,Eil,Rastplatz Schloß Röttgen,4fd23f1be4b0f84817d0d1c4,50.898335333027255,7.082889612302385,Rest Area,True
6979,Eil,Zur Lindenwirtin,4d07afe42f96f04d6a122e54,50.89467173839765,7.078657573242221,German Restaurant,True
6980,Eil,Klein Eil Gaststätte,55674028498e4c7732712254,50.89391706502472,7.0780329867308005,German Restaurant,True
6982,Eil,Eil Imbiss,51320cdfe4b01d3a69be9edd,50.89241580350579,7.077502012252808,Doner Restaurant,True
6983,Eil,H Eil Kirche,531ed354498e9fa0664c78d0,50.89228145229211,7.0778261565508,Bus Stop,True
6984,Eil,Mellerhof,52a899b511d218714739eb4b,50.89207065873751,7.077636122703552,German Restaurant,True
6985,Eil,Westerwälder Hähnchenbraterei,519cf48b498e29f372a64740,50.898037328743406,7.082614598083873,Food Truck,True
6987,Eil,Bäckerei Hardt,53d79e19498e8f0cc7769af0,50.891739046649015,7.077743411064148,Bakery,True
6988,Eil,Sparkasse KölnBonn,537cc6b7498e3ec735a2dc3f,50.89172551141156,7.077738046646118,Bank,True
6989,Urbach,H Im Falkenhorst,4d4957a211a36ea8c983261c,50.88829585,7.0800561,Bus Stop,True
6995,Eil,Siemes Schuhcenter,4e215a3b7d8b71715baa232a,50.902926628788194,7.071548634626929,Shoe Store,True
7001,Porz,Gesundheitszentrum Porz,55d603a0498ecc77b86471bf,50.89272034088323,7.048909664154053,Spa,True
7005,Porz,H Porz Steinstraße,50220566e4b0cff4e89bfaad,50.891477260457215,7.055924845267724,Tram Station,True
7009,Rodenkirchen,Artinstanbul Restaurant,5491d4a3498eff67ca5f2df1,50.895137786865234,6.994251728057861,Turkish Restaurant,True
7014,Rodenkirchen,Restaurant Fährhaus,4bf3e7c16ba2b71371338977,50.89548048784571,6.994635021086491,Seafood Restaurant,True
7016,Rodenkirchen,Bootshaus Alte Liebe,4c06a7083cbed13a40d00bc0,50.89760050943542,6.990756029898871,German Restaurant,True
7017,Rodenkirchen,Conchitas Cantina,4bf147f625afb71315fd4a6f,50.89505001840578,6.992597762883072,Mexican Restaurant,True
7018,Rodenkirchen,Brauhaus Quetsch,4b8a3a02f964a520c66432e3,50.89685431776476,6.991156165061552,Gastropub,True
7020,Rodenkirchen,Zum Treppchen,4b058870f964a52002c622e3,50.89524066228392,6.994383277316652,Restaurant,True
7028,Rodenkirchen,Bootshaus Albatros,4bd4300b046076b08b747771,50.89627377764043,6.993587546865399,German Restaurant,True
7030,Rodenkirchen,Kamps,4e64925c1838ad3d0fb80070,50.8911778928986,6.990053045881791,Bakery,True
7031,Rodenkirchen,Hotel Gertrudenhof,4bc77e9e93bdeee1b97137ae,50.89388964631809,6.99377775254827,Hotel,True
7033,Rodenkirchen,Steakhaus Asado Pampa,557a85d0498ee12e5f84562b,50.89416097315314,6.995252994522595,Steakhouse,True
7035,Rodenkirchen,Hotel Begardenhof,4bd5cc2a5631c9b6d0b7a430,50.89198184,6.99038778,Hotel,True
7036,Marienburg,Tennisanlage Schelling,4bda8a5163c5c9b616582468,50.89767021506459,6.986581094752411,Tennis Court,True
7037,Rodenkirchen,REWE,4e3d66eec65b4ec275e16aac,50.88221837366489,7.01114890162785,Supermarket,True
7039,Rodenkirchen,Andreas Knoop,582a3fa5453a547f723bf2b2,50.8799346,7.018054000000007,Art Gallery,True
7041,Worringen,China Imbiss Guangzhou,4f5896f9e4b0bd50f72e1c9a,51.06586210110623,6.851753489104769,Asian Restaurant,True
7042,Worringen,Wiedenfelder Weg,505b7e7de4b048570a5cd1e1,51.0645433143257,6.85296474025292,Bus Stop,True
7044,Roggendorf/Thenhoven,Golf Club Ford Köln,4d63d503fbc441bdf3df2541,51.05539888050513,6.847501906815263,Sports Club,True
7061,Godorf,EDEKA,4b693109f964a5205e9b2be3,50.856980932427575,6.97403839165774,Supermarket,True
7062,Immendorf,Tennis-Centrum-Immendorf,4da076414977236ad1b0c396,50.85644921553705,6.956976834915684,Gym / Fitness Center,True
7065,Godorf,Paris Almanya Yolu,556fb442498ecb99746c77b2,50.85461922919136,6.974926468144262,Trail,True
7067,Godorf,AS Köln-Godorf (4),4d5385b02f638cfa7dba636a,50.84741065144261,6.968286766126482,Intersection,True
7081,Niehl,H Niehl,543f3ea7498e470c709b1da2,50.99620131613006,6.952742339617255,Tram Station,True
7083,Merkenich,Zur Fähre,4dde7f4f52b155583e034259,51.05268538700895,6.914120316879282,Italian Restaurant,True
7084,Merkenich,Bank an der Langeler Rheinpromenade,5207a17c498e43c7e0a02ef6,51.052223,6.916394,Park,True
7085,Merkenich,Rheinstrand Langel,557d42b7498ef4813ab603d5,51.05412409690143,6.913769245147705,Beach,True
7108,Holweide,Hotel Lorien,53e929ed498e85fdd69fa1f4,50.96743792713612,7.035774029812949,Hotel,True
7111,Mülheim,Gebäude 9,4b058870f964a52028c622e3,50.94914126287407,6.985469807703823,Music Venue,True
7113,Mülheim,Bootshaus,4be5d590d4f7c9b6bf002620,50.9516527873369,6.982116552820897,Nightclub,True
7114,Deutz,Claudius Therme,4b05886df964a52043c522e3,50.95069855870345,6.98093652695568,Hot Spring,True
7123,Mülheim,Lidl,4d7e4eb03e50b1f7d7b6c8d3,50.9486739,6.9868913,Supermarket,True
7127,Mülheim,Sparkasse KölnBonn,570ca6ec498e2c1e5af42d39,50.950604,6.988657,ATM,True
7128,Mülheim,Radieschen & Co.,4bcca4310687ef3bd69edfcc,50.94939918794864,6.987271022421426,Mediterranean Restaurant,True
7129,Mülheim,Speed Bar Restaurant,5248580f11d29c62708cc04b,50.9484501,6.986611,Restaurant,True
7130,Mülheim,Speed Bar Restaurant,52fbbfd7498e77ae3f57566d,50.948407,6.986391,Doner Restaurant,True
7132,Mülheim,KunstWerk e.V.,4b05886ff964a520a7c522e3,50.94846325324514,6.985464229104391,Art Gallery,True
7133,Deutz,Eau de Cologne,5491db80498ea40c00295435,50.95066797961995,6.9803524017333975,Modern European Restaurant,True
7134,Mülheim,Kiosk Monzur,51b4bfd4498e0d22aa4e40f5,50.94793003104865,6.986122376859345,Convenience Store,True
7137,Mülheim,Messeplatz,5059bbb7e4b0fece8047c072,50.94751815477622,6.983978748321533,Plaza,True
7139,Mülheim,Restaurant Curie,4c90b2ca7088a1435041aa43,50.94790276945784,6.9822524770279415,Cafeteria,True
7169,Kalk,ALDI SÜD,5026252ae4b0aa1674e627a2,50.94464545447919,6.999212904041883,Supermarket,True
7170,Kalk,DEPO,56991d3b498e4e6fc4aa24c3,50.94594857645216,7.001225480963994,Fruit & Vegetable Store,True
7171,Kalk,Getränke Hoffmann,5347b32a498ee35fd89c026d,50.94561542503241,7.000820315642727,Liquor Store,True
